id,timestamp,tweet_text,username,location,coordinates,place_json,all_hashtags,followers_count
1365647379869937665,2021-02-27 12:58:02,b'We\xe2\x80\x99ve just had our \xe2\x80\x98virtual\xe2\x80\x99 AGM\xf0\x9f\x99\x8c\xf0\x9f\x8f\xbb opportunity to look @ achievements so far which importantly includes generating enough community owned renewable electricity \xe2\x9a\xa1\xef\xb8\x8f to brew 43 million cups of tea \xf0\x9f\xab\x96(&amp; save 351 tonnes of CO2)\xe2\x98\x80\xef\xb8\x8f\xf0\x9f\x92\x9a#communityenergy #sheffield #ClimateAction @Comm1nrg https://t.co/qCBRrUWaOf',b'sheffieldrenew',Sheffield  ,,"Place(_api=<tweepy.api.API object at 0x7f047552d1f0>, id='07e9c7d1954fff64', url='https://api.twitter.com/1.1/geo/id/07e9c7d1954fff64.json', place_type='city', name='Sheffield', full_name='Sheffield, England', country_code='GB', country='United Kingdom', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f047552d1f0>, type='Polygon', coordinates=[[[-1.573648, 53.309898], [-1.325576, 53.309898], [-1.325576, 53.4564311], [-1.573648, 53.4564311]]]), attributes={})","['communityenergy', 'sheffield', 'ClimateAction']",2821
1365694199073558529,2021-02-27 16:04:05,b'#CommunityPower - Read our blog to learn all about how your startup can leverage the power of community!  https://t.co/tV205kg8hT  #NetcapitalAdvisors #equitycrowdfunding #equities #cfa #finance #mba #investing #startups #entrepreneurship #businesstips https://t.co/O9FpemecKW',b'netcapital_adv',United States,,,"['CommunityPower', 'NetcapitalAdvisors', 'equitycrowdfunding', 'equities', 'cfa', 'finance', 'mba', 'investing', 'startups', 'entrepreneurship', 'businesstips']",591
1365723440930578438,2021-02-27 18:00:16,"b'@caryselen @Plaid_Cymru Oh ok, so maybe my community should forgive PC Councillors for voting down our \xc2\xa31.2 million #communityenergy project. You know, one of the most deprived communities in N. Wales attempting to empower itself &amp; PC Councillors knock it down. Plaid \xe2\x80\x98progressive\xe2\x80\x99? Give me a break.'",b'maxblunt',,,,['communityenergy'],1676
1365758017237618692,2021-02-27 20:17:40,b'I\xe2\x80\x99ve been selected as a mentor for all you aspiring #communityenergy leaders. So let\xe2\x80\x99s get the ball rolling! https://t.co/iO5mYqsRSD',b'kaylaente',"Brighton, England",,,['communityenergy'],384
1365929508730265603,2021-02-28 07:39:07,"b'I just signed this petition to support the Local Electricity Bill. Will you please do the same? If made law, the Bill would empower community energy groups to start up and sell their clean energy directly to local people. @Power4PeopleUK #communityenergy  https://t.co/U0z4r0USON'",b'BromleyGreens',,,,['communityenergy'],641
1366017901413756930,2021-02-28 13:30:21,"b""BHESCo's February Newletter , with updates on:  \xf0\x9f\x92\x9a BHESCo Impact Report  \xf0\x9f\x92\x9a #FuelPoverty work &amp; Case Studies  \xf0\x9f\x92\x9a #EarthDay event planned for April  https://t.co/wx6xiHSYCy  #CommunityEnergy #CleanEnergy #ClimateChange #ClimateCrisis #NetZero #EnTech #Sustainability #GreenRecovery https://t.co/lZ3Uiiy0f6""",b'BHenergyservice',Brighton,,,"['FuelPoverty', 'EarthDay', 'CommunityEnergy', 'CleanEnergy', 'ClimateChange', 'ClimateCrisis', 'NetZero', 'EnTech', 'Sustainability', 'GreenRecovery']",2311
1366060817322553347,2021-02-28 16:20:53,"b'Check out the fab new @cse_bristol @beisgovuk community carbon footprinting tool, officially went live on Friday! #ClimateAction  #communityenergy https://t.co/Cilz96sez3'",b'BridgetNewbery',Somerset,,,"['ClimateAction', 'communityenergy']",278
1366140434762792960,2021-02-28 21:37:15,b'Please \xe2\x9c\x8d\xef\xb8\x8f write in the comments how you &amp; your family have been adversely affected by lockdowns &amp; measures to #FlattenTheCurve since March 2020 in your home town or city \xf0\x9f\x8c\x83...  Let\xe2\x80\x99s educate the folks who think this is still about a \xf0\x9f\xa6\xa0 v*r%s. \xf0\x9f\x98\x89 #communitymatters #communitypower',b'NatureDRtips',"Whitefish, MT",,,"['FlattenTheCurve', 'communitymatters', 'communitypower']",273
1366291305807151105,2021-03-01 07:36:46,b'@Telegraph @NJ_Timothy A radical vision that puts genuine #communitypower at its core. https://t.co/b311bS3vBU',b'NickGardham',Warminster,,"Place(_api=<tweepy.api.API object at 0x7f94080b5ee0>, id='5200e0f53d34b23c', url='https://api.twitter.com/1.1/geo/id/5200e0f53d34b23c.json', place_type='city', name='Crockerton', full_name='Crockerton, England', country_code='GB', country='United Kingdom', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f94080b5ee0>, type='Polygon', coordinates=[[[-2.2070281, 51.1775193], [-2.1892704, 51.1775193], [-2.1892704, 51.1895072], [-2.2070281, 51.1895072]]]), attributes={})",['communitypower'],7142
1366320372468088836,2021-03-01 09:32:16,b'Small #Cardano #stakepools play a BIG role in the #decentralization process of #Cardano and need your help! Please consider staking with any of these great pools! #CardanoCommunity #helpsmallpools #helpnewpools #communitypower #pleaseretweet \xf0\x9f\x99\x8f https://t.co/Q42srFtU2z',b'Bos020',Amsterdam,,,"['Cardano', 'stakepools', 'decentralization', 'Cardano', 'CardanoCommunity', 'helpsmallpools', 'helpnewpools', 'communitypower', 'pleaseretweet']",381
1366320413895180290,2021-03-01 09:32:26,b'Small #Cardano #stakepools play a BIG role in the #decentralization process of #Cardano and need your help! Please consider staking with any of these great pools! #CardanoCommunity #helpsmallpools #helpnewpools #communitypower #pleaseretweet \xf0\x9f\x99\x8f https://t.co/ubPXUpnhO5',b'Bos020',Amsterdam,,,"['Cardano', 'stakepools', 'decentralization', 'Cardano', 'CardanoCommunity', 'helpsmallpools', 'helpnewpools', 'communitypower', 'pleaseretweet']",381
1366320496493686785,2021-03-01 09:32:46,b'Small #Cardano #stakepools play a BIG role in the #decentralization process of #Cardano and need your help! Please consider staking with any of these great pools! #CardanoCommunity #helpsmallpools #helpnewpools #communitypower #pleaseretweet \xf0\x9f\x99\x8f https://t.co/DJT4bych20',b'Bos020',Amsterdam,,,"['Cardano', 'stakepools', 'decentralization', 'Cardano', 'CardanoCommunity', 'helpsmallpools', 'helpnewpools', 'communitypower', 'pleaseretweet']",381
1366320557634035714,2021-03-01 09:33:00,b'Small #Cardano #stakepools play a BIG role in the #decentralization process of #Cardano and need your help! Please consider staking with any of these great pools! #CardanoCommunity #helpsmallpools #helpnewpools #communitypower #pleaseretweet \xf0\x9f\x99\x8f https://t.co/CUEYXA2M2d',b'Bos020',Amsterdam,,,"['Cardano', 'stakepools', 'decentralization', 'Cardano', 'CardanoCommunity', 'helpsmallpools', 'helpnewpools', 'communitypower', 'pleaseretweet']",381
1366320609249144833,2021-03-01 09:33:12,b'Small #Cardano #stakepools play a BIG role in the #decentralization process of #Cardano and need your help! Please consider staking with any of these great pools! #CardanoCommunity #helpsmallpools #helpnewpools #communitypower #pleaseretweet \xf0\x9f\x99\x8f https://t.co/q7JDwChwrh',b'Bos020',Amsterdam,,,"['Cardano', 'stakepools', 'decentralization', 'Cardano', 'CardanoCommunity', 'helpsmallpools', 'helpnewpools', 'communitypower', 'pleaseretweet']",381
1366324097014235136,2021-03-01 09:47:04,b'Who are Energy Cities\xe2\x80\x99 #CommunityEnergy champions? We made a list to bring plenty of #MondayMotivation to your feed \xf0\x9f\x98\x89\xf0\x9f\x92\x9a\xf0\x9f\x8c\xbbhttps://t.co/YPHmhwkGiy https://t.co/E4jocZD7k6',b'energycities',Besançon / Brussels,,,"['CommunityEnergy', 'MondayMotivation']",9901
1366327554991398912,2021-03-01 10:00:48,"b""There's just one month left to invest in our Community Energy Fund - closing on 31 March 2021 - and we're over 90% of the way to our target. Invest today from just \xc2\xa3100 https://t.co/YokuSzUUsR #communityenergy https://t.co/rJ6KX0Ofe8""",b'LowCarbonHub',"OXFORD, UK",,,['communityenergy'],4092
1366335003790102535,2021-03-01 10:30:24,b'Are you developing #communityenergy projects that deliver zero carbon outcomes? Apply to the Next Generation Peer Mentoring programme. Work with experienced and skilled mentors. Deadline 15th March.   https://t.co/hbUb1ZabQ1    @CooperativesUK @cse_bristol @peoplesbiz https://t.co/WEawGu48ja',b'BHenergyservice',Brighton,,,['communityenergy'],2311
1366335274356269056,2021-03-01 10:31:29,"b""Very much hoping that some of these demands from @peoples_energy are realised in the Chancellor's budget on Wednesday:  https://t.co/CV0WPgVrlG  #Renewables #CommunityEnergy""",b'BHenergyservice',Brighton,,,"['Renewables', 'CommunityEnergy']",2311
1366397955964608516,2021-03-01 14:40:33,"b'What is the ratio between men and women in #communityenergy? Learn more from the latest results of a study by #WWEA, @LEE_NRW and @isepjapan during the online #communitypower symposium on Wednesday, 3 March: https://t.co/bs5Z8Vqewe'",b'WWindEA',,,,"['communityenergy', 'WWEA', 'communitypower']",1561
1366419422374752260,2021-03-01 16:05:51,b'#CommunityPower - Read our blog to learn all about how your startup can leverage the power of community!  https://t.co/4HwFHYv3sO  #NetcapitalAdvisors #equitycrowdfunding #equities #cfa #finance #mba #investing #startups #entrepreneurship #businesstips https://t.co/wgO8bhD1yf',b'netcapital_adv',United States,,,"['CommunityPower', 'NetcapitalAdvisors', 'equitycrowdfunding', 'equities', 'cfa', 'finance', 'mba', 'investing', 'startups', 'entrepreneurship', 'businesstips']",594
1366433774792245250,2021-03-01 17:02:53,"b'@mabonapgwynfor @draiggoch99 @IoloWilliams2 @Plaid_Cymru What? Like your Councillors promised to vote in support of our \xc2\xa31.2 million #communityenergy project, then the next day voted it down? A deprived community attempting to empower itself &amp; your Councillors knocked it down... #plaidfail'",b'maxblunt',,,,"['communityenergy', 'plaidfail']",1676
1366434901122297858,2021-03-01 17:07:22,b'@IDEAS_GAMER @QueenM_S_T @Plaid_Cymru I was taling about a \xc2\xa31.2 million #communityenergy project that PC Councillors voted down. We are still paying the price...',b'maxblunt',,,,['communityenergy'],1676
1366449389615603712,2021-03-01 18:04:56,b'Join our webinar this Thursday to learn about how you can participate in this new #communityenergy peer mentoring programme and be matched with experienced mentors https://t.co/4U67k4qLHm @CooperativesUK @peoplesbiz @cse_communities https://t.co/NDua2BfsDS',b'PetraEMorris',Manchester,,,['communityenergy'],681
1366487550840475648,2021-03-01 20:36:34,b'New #EnergySecretary Jennifer Granholm Has Advice4 #Texas &amp; #OilIndustry | #DOE #EnergyCompanies NOT #OilandGasCompanies #CleanEnergyTech #EnergyDept #DOELabs #NetZeroCarbonEmissions #CCS #CommunityEnergy #MicroGrids #NationalGrid #ModularNuclearReactors https://t.co/jEwOWcSPDx',b'JaneKBrundage',"Coyoacán, Mexico City",,,"['EnergySecretary', 'Texas', 'OilIndustry', 'DOE', 'EnergyCompanies', 'OilandGasCompanies', 'CleanEnergyTech', 'EnergyDept', 'DOELabs', 'NetZeroCarbonEmissions', 'CCS', 'CommunityEnergy', 'MicroGrids', 'NationalGrid', 'ModularNuclearReactors']",124
1366524662969036800,2021-03-01 23:04:03,"b'If the Federal Government won\xe2\x80\x99t lead on rural jobs in the post-fossil-fuel economy, people have to do it themselves. And they are, with #CommunityEnergy projects. Congratulations \xe2\x81\xa6@CE4Grenewables\xe2\x81\xa9 on progress for #Goulburn.   #transition #climate  https://t.co/UMAOjSOEMg https://t.co/6zO3e0l6Lz'",b'jazzkat',"Adelaide, South Australia",,,"['CommunityEnergy', 'Goulburn', 'transition', 'climate']",202
1366684014065700870,2021-03-02 09:37:15,"b'We are excited to announce the date of our next virtual event.  On \xf0\x9f\x93\x85 Thursday March 18th, we will be hosting our MC2MC March evening.  We hope to see you all there virtually! \xf0\x9f\x9a\x80  #mc2mc #belgian #Community #CommunityPower #Microsoft #Azure #M365 #Windows10 #Cloud https://t.co/Mcz3gARaYj'",b'wmatthyssen',Belgium,,,"['mc2mc', 'belgian', 'Community', 'CommunityPower', 'Microsoft', 'Azure', 'M365', 'Windows10', 'Cloud']",1340
1366693551560675328,2021-03-02 10:15:09,b'@AndrewM12306727 @NationCymru Plaid Councillors voted against our \xc2\xa31.2 million #communityenergy project. One of the most deprived communities. on the Llyn attempted to emporr itself &amp; PC Councillors knock it down. Plenty more where that came from. PC are tories up here...',b'maxblunt',,,,['communityenergy'],1676
1366717604363194372,2021-03-02 11:50:43,"b""So exciting to speak to someone living, breathing &amp; doing #communitypower - and using it to bridge cultural, economic &amp; generational divides.  Can't wait to hear @MsIbegbuna tell us more at #StrongerThings next week. \xf0\x9f\x92\xab https://t.co/hBjTzfZLYf""",b'katoglet',London,,"Place(_api=<tweepy.api.API object at 0x7f94081c1a30>, id='56c45474148ca4da', url='https://api.twitter.com/1.1/geo/id/56c45474148ca4da.json', place_type='city', name='Paddington', full_name='Paddington, London', country_code='GB', country='United Kingdom', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f94081c1a30>, type='Polygon', coordinates=[[[-0.2160701, 51.5098789], [-0.1301597, 51.5098789], [-0.1301597, 51.5397916], [-0.2160701, 51.5397916]]]), attributes={})","['communitypower', 'StrongerThings']",459
1366735059596664832,2021-03-02 13:00:05,"b""Check out our latest podcast with Bernadette @DelChiaroSolar, the Exec Dir of California's Solar + Storage Assoc @CALSSA_org as she tells us about an upcoming regulatory review that could cripple California's role as the nation's leader in #localenergy https://t.co/1Oaioo6sZS""",b'FreeingEnergy',"Atlanta, GA",,,['localenergy'],474
1366735463466340355,2021-03-02 13:01:41,b'In case you missed it - for #CommunityEnergy fortnight BHESCo brought together a panel of leading #EnergyEfficiency experts to discuss how we can transform homes &amp; businesses across the UK in the quest for #NetZero?  https://t.co/wx5Gqxp30z  #Retrofit #Housing #Homes #GreenHomes',b'BHenergyservice',Brighton,,,"['CommunityEnergy', 'EnergyEfficiency', 'NetZero', 'Retrofit', 'Housing', 'Homes', 'GreenHomes']",2316
1366743059103367170,2021-03-02 13:31:52,"b""Reminder to take part in Net Zero Leiston's survey by visiting https://t.co/avGlXUNsj3 - we look forward to hearing from as many Leiston residents as possible before the 5th of March!  #communitypower #leiston #suffolk #netzero https://t.co/hFrSDowr1G""",b'NetZero_Leiston',"Leiston, Suffolk",,,"['communitypower', 'leiston', 'suffolk', 'netzero']",80
1366773877695782912,2021-03-02 15:34:20,b'We are creating a #CommunityPower play list for #StrongerThings get your suggestions in and your boogie on \xf0\x9f\x91\x87\xf0\x9f\x8f\xbb https://t.co/9q4nwHwC1T',b'steff_riches',"Manchester, England",,"Place(_api=<tweepy.api.API object at 0x7f940807cc70>, id='5f6514b0d7b1bc4c', url='https://api.twitter.com/1.1/geo/id/5f6514b0d7b1bc4c.json', place_type='city', name='Ashton-under-Lyne', full_name='Ashton-under-Lyne, England', country_code='GB', country='United Kingdom', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f940807cc70>, type='Polygon', coordinates=[[[-2.169323, 53.4284575], [-2.023554, 53.4284575], [-2.023554, 53.512416], [-2.169323, 53.512416]]]), attributes={})","['CommunityPower', 'StrongerThings']",934
1366783603921874957,2021-03-02 16:12:59,b'Woohoo @Karuana and @RicksterCDN are in our living room kicking off @MS_Ignite 2021!  \xf0\x9f\x87\xa8\xf0\x9f\x87\xad Greetings from Switzerland \xf0\x9f\x91\x8b #MSIgnite #CommunityPower https://t.co/u1K2DIXoiS',b'IsidoraKatanic',"Basel-Country, Switzerland",,,"['MSIgnite', 'CommunityPower']",3972
1366800396346359813,2021-03-02 17:19:43,"b""@energylocal @GillieMary @thegreenvalleys @octopus_energy So much hard work has gone into this from all. Diolch pawb! Let's celebrate #communityenergy's role in moving us to a #decarbonised #smartenergy system.""",b'hollytom',,,,"['communityenergy', 'decarbonised', 'smartenergy']",41
1366808000829259778,2021-03-02 17:49:56,b'#MSIgnite Amazing announcement about the Microsoft Mesh and the hololens2 and VR headset. An amazing way to better connect people virtually @Microsoft. Time to ask Santa\xf0\x9f\x8e\x85to bring one for me \xf0\x9f\x98\x82  https://t.co/NoI9cFl1Sc   #CommunityPower @MS_Ignite https://t.co/7Pszzws7sb',b'HmsBarona',Dublin,,,"['MSIgnite', 'CommunityPower']",1778
